split,source_split,subject_id,subject_key,photo_id,mask_path,mask_left_path,hwg_gender,hwg_height_cm,hwg_weight_kg,measurement_ankle,measurement_arm_length,measurement_bicep,measurement_calf,measurement_chest,measurement_forearm,measurement_height,measurement_hip,measurement_leg_length,measurement_shoulder_breadth,measurement_shoulder_to_crotch,measurement_thigh,measurement_waist,measurement_wrist
train,train,weWJRVmjDv_3bFVt1lnvOCUgMHld2PnPtKmuacm6ryI,train::weWJRVmjDv_3bFVt1lnvOCUgMHld2PnPtKmuacm6ryI,a405b9a7e2004fb0c38b40bb4772f0f7,data/raw/bodym/train/mask/a405b9a7e2004fb0c38b40bb4772f0f7.png,data/raw/bodym/train/mask_left/a405b9a7e2004fb0c38b40bb4772f0f7.png,male,178.0,85.0,25.510286,51.885876,35.500988,38.989502,103.34116,28.27591,179.64236,104.97903,81.4195,38.432083,68.33653,60.192963,94.98564,17.131098
train,train,Po01HpDqWRcl6Y8hblHM1rATImORptJPZ4SeIfk_UjE,train::Po01HpDqWRcl6Y8hblHM1rATImORptJPZ4SeIfk_UjE,a428b9d207eb6e91ab0ddd0065e424a3,data/raw/bodym/train/mask/a428b9d207eb6e91ab0ddd0065e424a3.png,data/raw/bodym/train/mask_left/a428b9d207eb6e91ab0ddd0065e424a3.png,male,182.4,86.1,26.637085,51.372967,34.067783,40.183872,107.343445,29.852991,182.48473,103.30948,83.755196,39.38581,69.055504,56.776882,88.4702,18.132528
train,train,Iq9BZmJt_Dg-EuoVbU_Q7ttc7RWfR-PyHACAyA_NwHs,train::Iq9BZmJt_Dg-EuoVbU_Q7ttc7RWfR-PyHACAyA_NwHs,a435d4a96a9c314a5f97e3cf0edf3b2e,data/raw/bodym/train/mask/a435d4a96a9c314a5f97e3cf0edf3b2e.png,data/raw/bodym/train/mask_left/a435d4a96a9c314a5f97e3cf0edf3b2e.png,female,179.0,74.0,23.239815,53.111153,29.802832,36.1218,97.40876,25.971315,181.12257,106.88108,86.525894,35.878666,65.00414,55.146664,87.06765,16.839556
train,train,xoNAmboD80UChuSRkEHzXPFIkh5Fcg2iclcsYL3C01o,train::xoNAmboD80UChuSRkEHzXPFIkh5Fcg2iclcsYL3C01o,a43e125f57adad6932cf28880e82f0a9,data/raw/bodym/train/mask/a43e125f57adad6932cf28880e82f0a9.png,data/raw/bodym/train/mask_left/a43e125f57adad6932cf28880e82f0a9.png,male,180.2,90.3,26.244215,53.233322,30.278152,39.70045,109.29368,28.46616,183.04517,108.43836,82.22414,38.38764,72.35327,58.217262,100.86797,19.149857
train,train,OAbrCqaAW3pJE5CZ4IQFZbVuacN5J6rhE7eBJqme8HA,train::OAbrCqaAW3pJE5CZ4IQFZbVuacN5J6rhE7eBJqme8HA,a4433bf37d108818830bce3021d4a974,data/raw/bodym/train/mask/a4433bf37d108818830bce3021d4a974.png,data/raw/bodym/train/mask_left/a4433bf37d108818830bce3021d4a974.png,female,172.0,74.1,23.762625,50.029804,26.089796,35.36827,113.7863,23.651894,174.4852,112.37951,81.24213,33.339046,64.67059,50.55071,96.16659,15.954693
train,train,Ob8vB_biehhDu_hwzWjueaELAjJL7v-22Ijby72Up8w,train::Ob8vB_biehhDu_hwzWjueaELAjJL7v-22Ijby72Up8w,a447f6c53ff8e091a0183af5c5249445,data/raw/bodym/train/mask/a447f6c53ff8e091a0183af5c5249445.png,data/raw/bodym/train/mask_left/a447f6c53ff8e091a0183af5c5249445.png,male,179.5,75.8,24.278824,52.703213,30.713417,35.33046,97.48809,27.455635,179.9301,100.38672,85.08833,35.72526,66.16166,54.74945,85.397964,17.103338
train,train,0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,train::0lIFi-M7wr7XOQFsg7QCmllcLUYOTl7RDKmWT2sH38A,a452bffc5f27baf033f61a4123befec8,data/raw/bodym/train/mask/a452bffc5f27baf033f61a4123befec8.png,data/raw/bodym/train/mask_left/a452bffc5f27baf033f61a4123befec8.png,male,171.8,81.7,24.8595,48.67507,33.381756,39.021122,108.425385,28.538609,173.67584,102.67673,77.02948,37.50046,68.52119,55.259617,90.94214,17.00604
train,train,qkz_UfSXcjp8o00AfqoYSjbNMb-eyPPlCHaTQFRoo5s,train::qkz_UfSXcjp8o00AfqoYSjbNMb-eyPPlCHaTQFRoo5s,a456f8781bd1a1c7d9b922a8c9ad1081,data/raw/bodym/train/mask/a456f8781bd1a1c7d9b922a8c9ad1081.png,data/raw/bodym/train/mask_left/a456f8781bd1a1c7d9b922a8c9ad1081.png,male,173.35,60.25,23.23139,51.09511,25.739553,33.236423,93.60699,24.11657,173.92549,92.753395,77.14046,36.329205,66.30569,47.20158,79.16637,15.856358
train,train,EHvGjGPbMe-9c5RQM9QVBebxCQhJ3r9Ic1RnQdCuS_o,train::EHvGjGPbMe-9c5RQM9QVBebxCQhJ3r9Ic1RnQdCuS_o,a463a9a664288200cd91fa4903161bc2,data/raw/bodym/train/mask/a463a9a664288200cd91fa4903161bc2.png,data/raw/bodym/train/mask_left/a463a9a664288200cd91fa4903161bc2.png,female,164.0,57.6,22.355453,46.70976,26.129938,34.553272,93.59921,23.30379,164.51894,89.62042,74.80662,31.670341,60.606647,47.699013,77.56655,15.554972
train,train,-f435rmMBWdNpQenjlVoMqciq2qSKrVkdrcdeBhFadA,train::-f435rmMBWdNpQenjlVoMqciq2qSKrVkdrcdeBhFadA,a477b468b6c57e5f308cf3f223f4b790,data/raw/bodym/train/mask/a477b468b6c57e5f308cf3f223f4b790.png,data/raw/bodym/train/mask_left/a477b468b6c57e5f308cf3f223f4b790.png,female,164.5,64.7,22.531204,49.220093,26.900442,35.371822,94.226555,22.571287,166.53943,102.51931,77.68121,33.05938,59.38827,53.33388,82.11271,14.188421
train,train,TB9sPWPGjbzUOXgBYGT78c0KJMB60oIDhYD-jGOIFmc,train::TB9sPWPGjbzUOXgBYGT78c0KJMB60oIDhYD-jGOIFmc,a4829435857ac95f33f05ce591f3bc79,data/raw/bodym/train/mask/a4829435857ac95f33f05ce591f3bc79.png,data/raw/bodym/train/mask_left/a4829435857ac95f33f05ce591f3bc79.png,male,182.0,79.7,23.93935,53.757336,27.901783,35.060966,99.435036,26.669008,181.68079,99.582924,84.13905,37.28025,68.34852,52.215584,95.99486,17.042854
train,train,59bc276b681516389ccf478d,train::59bc276b681516389ccf478d,a4896af316b21eb128d3ef266f87f6fa,data/raw/bodym/train/mask/a4896af316b21eb128d3ef266f87f6fa.png,data/raw/bodym/train/mask_left/a4896af316b21eb128d3ef266f87f6fa.png,male,169.9,81.0,24.419266,49.741375,28.674313,37.16665,103.386604,26.96902,171.14905,108.49655,79.98153,36.21862,64.743256,53.009354,102.42408,18.168207
train,train,D9g9ZKidKB3GRGYojp9GbcTQaZ3OgzV8uwYu9Y28OwQ,train::D9g9ZKidKB3GRGYojp9GbcTQaZ3OgzV8uwYu9Y28OwQ,a48c311a4c30e09d21d201a61503c015,data/raw/bodym/train/mask/a48c311a4c30e09d21d201a61503c015.png,data/raw/bodym/train/mask_left/a48c311a4c30e09d21d201a61503c015.png,male,166.0,64.25,23.035843,47.850266,30.327143,35.853523,97.63097,26.347025,166.22021,93.15283,73.73089,35.829052,65.12526,48.56412,81.228264,15.648567
train,train,wrDOCu7G07S5kJa1UNP7ol5UvBk_emF2JM7U3KQNJjc,train::wrDOCu7G07S5kJa1UNP7ol5UvBk_emF2JM7U3KQNJjc,a4aaa5131bd7c19cb6c49f5450d612bc,data/raw/bodym/train/mask/a4aaa5131bd7c19cb6c49f5450d612bc.png,data/raw/bodym/train/mask_left/a4aaa5131bd7c19cb6c49f5450d612bc.png,male,184.0,80.95,25.483688,53.24273,30.787987,36.524284,101.531555,28.183619,184.15367,103.925514,85.457184,37.857777,68.76923,54.152935,92.00662,16.702215
train,train,hGgSaHyBt7a7xEgYBWqhBjRr7XOtPmII-whSqQMTzxE,train::hGgSaHyBt7a7xEgYBWqhBjRr7XOtPmII-whSqQMTzxE,a4acb7f591e2f02ef0373a88cc9e3094,data/raw/bodym/train/mask/a4acb7f591e2f02ef0373a88cc9e3094.png,data/raw/bodym/train/mask_left/a4acb7f591e2f02ef0373a88cc9e3094.png,male,176.9,69.8,26.083069,50.491848,26.711721,39.377377,92.59855,25.13457,177.5785,94.905365,80.21042,36.67807,66.527725,52.391594,80.92026,16.942604
train,train,4rLp86ErZXEGFqDlzaE7zpMB5EAFQ5C1CA_-OXzfMMg,train::4rLp86ErZXEGFqDlzaE7zpMB5EAFQ5C1CA_-OXzfMMg,a4af1e04eac0b614109c1c94d4e3c8d1,data/raw/bodym/train/mask/a4af1e04eac0b614109c1c94d4e3c8d1.png,data/raw/bodym/train/mask_left/a4af1e04eac0b614109c1c94d4e3c8d1.png,male,170.75,80.1,24.962528,49.37599,32.299484,39.8185,103.93542,26.942413,170.70544,105.20242,76.34102,36.645958,67.554855,53.888454,93.64169,17.353197
train,train,-gXu1nZDGq7CwAyObp3f3MhE0r5BBxuer9T15M92u-U,train::-gXu1nZDGq7CwAyObp3f3MhE0r5BBxuer9T15M92u-U,a4b604f813e9e004153741ff2fdc49a3,data/raw/bodym/train/mask/a4b604f813e9e004153741ff2fdc49a3.png,data/raw/bodym/train/mask_left/a4b604f813e9e004153741ff2fdc49a3.png,female,157.25,58.7,20.931019,46.208176,29.477613,33.437435,92.392006,24.056921,158.75435,93.67941,74.02308,32.3439,56.485092,54.133595,79.95699,14.579545
train,train,Bt-NL9ZT5GZxAuA8Xd2pI6oA3ZnjyF5sZ47u3KkkNGE,train::Bt-NL9ZT5GZxAuA8Xd2pI6oA3ZnjyF5sZ47u3KkkNGE,a4ba16299d214dc49c804691fd1f95ea,data/raw/bodym/train/mask/a4ba16299d214dc49c804691fd1f95ea.png,data/raw/bodym/train/mask_left/a4ba16299d214dc49c804691fd1f95ea.png,male,164.6,61.7,23.75666,46.7437,30.312956,35.722378,95.111435,26.58986,164.94847,91.84508,72.26949,37.393803,63.706547,51.492115,76.537285,15.3956
train,train,X1GE1aJVNlCd0S4_q8lq1f_3U6W6FV4dxxMBZiAZ_No,train::X1GE1aJVNlCd0S4_q8lq1f_3U6W6FV4dxxMBZiAZ_No,a4bb0b8ca21082ea8c585db651f2887f,data/raw/bodym/train/mask/a4bb0b8ca21082ea8c585db651f2887f.png,data/raw/bodym/train/mask_left/a4bb0b8ca21082ea8c585db651f2887f.png,male,184.5,99.8,28.92278,52.39922,34.585175,42.189667,112.53032,30.7218,186.21811,112.04642,85.11354,40.188755,71.89551,57.032116,106.00276,19.82082
train,train,59bc2768681516389ccf4683,train::59bc2768681516389ccf4683,a4c8d236e1411916d61da09d7017f82e,data/raw/bodym/train/mask/a4c8d236e1411916d61da09d7017f82e.png,data/raw/bodym/train/mask_left/a4c8d236e1411916d61da09d7017f82e.png,male,174.65,65.8,24.63641,49.070732,29.229143,38.352825,95.05743,25.865124,176.78178,90.42753,77.87755,36.272484,67.50565,48.94299,81.26068,16.858883
train,train,Z7fkTe67cfrHsJ3PSoVuhD-K3EcFO6HATvSnOK-kbPg,train::Z7fkTe67cfrHsJ3PSoVuhD-K3EcFO6HATvSnOK-kbPg,a4cefe30e95c4af251fb1e4289f1abc2,data/raw/bodym/train/mask/a4cefe30e95c4af251fb1e4289f1abc2.png,data/raw/bodym/train/mask_left/a4cefe30e95c4af251fb1e4289f1abc2.png,male,177.0,79.9,26.56955,50.06116,32.785732,40.387623,107.04588,28.04532,175.75343,104.06634,77.6022,38.032246,70.71127,56.353073,86.56544,16.773378
train,train,UmHgIHN4PrnkAQWznf9jPexwHD8dDbfWe28wIuSDECM,train::UmHgIHN4PrnkAQWznf9jPexwHD8dDbfWe28wIuSDECM,a4fd30830b1920039301596afcaaf52e,data/raw/bodym/train/mask/a4fd30830b1920039301596afcaaf52e.png,data/raw/bodym/train/mask_left/a4fd30830b1920039301596afcaaf52e.png,female,165.7,67.7,25.097132,46.328743,28.758917,40.963238,90.776276,24.558186,166.28181,100.67545,76.04306,32.777786,61.1663,56.469555,81.2229,15.716406
train,train,XEZADDKDBLJGE2CnGdVG5VddU29ffGpipjQ5QCUyMtc,train::XEZADDKDBLJGE2CnGdVG5VddU29ffGpipjQ5QCUyMtc,a512eeabbc1641fbb5271821c64f103b,data/raw/bodym/train/mask/a512eeabbc1641fbb5271821c64f103b.png,data/raw/bodym/train/mask_left/a512eeabbc1641fbb5271821c64f103b.png,male,186.2,74.85,24.155428,55.948944,27.48425,38.8485,93.98404,25.937122,188.29279,102.07239,86.21128,38.412262,72.85795,51.587406,86.28472,17.210377
train,train,IHvdbiJqeuIulm1sbfQvT23TFUdptOvWXTg5oXK729I,train::IHvdbiJqeuIulm1sbfQvT23TFUdptOvWXTg5oXK729I,a514462161aa86d7f3ce77dd9add9400,data/raw/bodym/train/mask/a514462161aa86d7f3ce77dd9add9400.png,data/raw/bodym/train/mask_left/a514462161aa86d7f3ce77dd9add9400.png,male,183.5,78.55,25.073826,54.075954,32.049572,35.28984,102.296715,28.450668,182.71841,102.27689,84.51725,36.596737,71.37543,53.932808,87.60657,17.308071
train,train,5Li2x2DhznZOejXxWW2A17_zLn3imkjLXfa5WzvIeUE,train::5Li2x2DhznZOejXxWW2A17_zLn3imkjLXfa5WzvIeUE,a520ac7a139da05f0e0263fa40786617,data/raw/bodym/train/mask/a520ac7a139da05f0e0263fa40786617.png,data/raw/bodym/train/mask_left/a520ac7a139da05f0e0263fa40786617.png,male,171.75,68.05,22.854246,49.152443,28.482595,36.731762,100.81284,26.48198,174.15224,95.10138,77.06916,36.25473,67.19521,49.426548,83.245575,15.489468
train,train,59bc2767681516389ccf45c0,train::59bc2767681516389ccf45c0,a5240327885e4d2ca9003f35c25ae8b1,data/raw/bodym/train/mask/a5240327885e4d2ca9003f35c25ae8b1.png,data/raw/bodym/train/mask_left/a5240327885e4d2ca9003f35c25ae8b1.png,male,152.5,65.55,24.29692,43.44205,31.22893,37.52105,98.56746,28.34337,154.59074,96.11194,66.84761,35.82766,60.668705,51.20549,85.74756,17.775503
train,train,UNiJMD29Emwoq3_ykdCVehh3mPaRpfVhbRP12sXgHhA,train::UNiJMD29Emwoq3_ykdCVehh3mPaRpfVhbRP12sXgHhA,a52fcd824b5c6e085a521ab603d8cd65,data/raw/bodym/train/mask/a52fcd824b5c6e085a521ab603d8cd65.png,data/raw/bodym/train/mask_left/a52fcd824b5c6e085a521ab603d8cd65.png,male,185.0,76.5,27.050236,54.22492,28.248997,39.931522,101.34798,25.95203,184.4449,97.835846,82.22582,39.255447,72.89424,52.691525,84.03289,16.904327
train,train,QTYeuzfnNXU4trG76LSA8XR3m8gbpDRBEhaLvMffJ1w,train::QTYeuzfnNXU4trG76LSA8XR3m8gbpDRBEhaLvMffJ1w,a54da6ac80b02c90fe2af85d8a409440,data/raw/bodym/train/mask/a54da6ac80b02c90fe2af85d8a409440.png,data/raw/bodym/train/mask_left/a54da6ac80b02c90fe2af85d8a409440.png,male,177.5,77.2,24.59987,51.55811,28.657732,35.67384,99.459595,26.231564,179.75133,101.72669,81.23766,37.730164,67.592926,51.549877,91.85918,17.131994
train,train,EDxCRFGEDIz3y0Po9KOn_bb2ehChgvksQ9rqfGDQ3no,train::EDxCRFGEDIz3y0Po9KOn_bb2ehChgvksQ9rqfGDQ3no,a54eb33e4f6960b20cc0d6fdefd7bb6a,data/raw/bodym/train/mask/a54eb33e4f6960b20cc0d6fdefd7bb6a.png,data/raw/bodym/train/mask_left/a54eb33e4f6960b20cc0d6fdefd7bb6a.png,female,164.1,57.3,22.832516,48.40456,24.089066,34.57053,84.13956,22.947702,164.4409,96.96221,74.72002,32.06452,60.468136,47.59902,77.134895,15.007409
train,train,4Ngs_ZDYsC_izZlyGC_T22og7MLmB7khPDdagnGdB7g,train::4Ngs_ZDYsC_izZlyGC_T22og7MLmB7khPDdagnGdB7g,a55327b5af0b34e507b5d84401ddf786,data/raw/bodym/train/mask/a55327b5af0b34e507b5d84401ddf786.png,data/raw/bodym/train/mask_left/a55327b5af0b34e507b5d84401ddf786.png,male,170.5,69.1,21.912663,49.813126,33.945435,34.51254,91.52817,26.60653,170.7696,98.092545,79.08682,33.526527,64.91239,54.530865,86.11234,15.412847
train,train,GdAL26FVkYc_vRMzKGgIyOJBR7pwxqyP1ucDJUvZruk,train::GdAL26FVkYc_vRMzKGgIyOJBR7pwxqyP1ucDJUvZruk,a5556cb881e6f33544b3e0d26d65cae6,data/raw/bodym/train/mask/a5556cb881e6f33544b3e0d26d65cae6.png,data/raw/bodym/train/mask_left/a5556cb881e6f33544b3e0d26d65cae6.png,male,170.05,78.75,25.357956,47.785786,33.10134,38.369865,103.815315,28.844294,172.22075,101.613785,73.94067,38.005527,68.29652,53.10681,91.20811,18.394913
train,train,z1q8vxM-R9ncP6uRoloYvCN3ntreu125l3OOpki5mOA,train::z1q8vxM-R9ncP6uRoloYvCN3ntreu125l3OOpki5mOA,a57949169109008fb24fb1ff1f2277d8,data/raw/bodym/train/mask/a57949169109008fb24fb1ff1f2277d8.png,data/raw/bodym/train/mask_left/a57949169109008fb24fb1ff1f2277d8.png,male,170.75,69.2,24.340044,47.767002,29.204126,36.420986,98.44804,26.255962,170.68024,101.167244,75.66897,35.630695,66.58155,51.011917,86.3373,16.305847
train,train,59bc275b681516389ccf4111,train::59bc275b681516389ccf4111,a59e7a81d4b2ddb8fdd63b9756d3229e,data/raw/bodym/train/mask/a59e7a81d4b2ddb8fdd63b9756d3229e.png,data/raw/bodym/train/mask_left/a59e7a81d4b2ddb8fdd63b9756d3229e.png,female,146.2,73.7,23.3314,43.05014,33.287086,36.531166,116.99549,26.97891,149.33902,111.23329,67.25597,34.727398,56.151123,53.039696,103.81708,17.209671
train,train,99-A0APISxIX3gIyEXo0VQ_XvAi27p-pj01xr3uMVsg,train::99-A0APISxIX3gIyEXo0VQ_XvAi27p-pj01xr3uMVsg,a5a2e2ca3136bccd238a21f7cf28d100,data/raw/bodym/train/mask/a5a2e2ca3136bccd238a21f7cf28d100.png,data/raw/bodym/train/mask_left/a5a2e2ca3136bccd238a21f7cf28d100.png,male,191.5,74.0,27.068924,56.48374,26.431974,38.632122,96.571266,26.142248,189.96779,95.31526,86.48367,38.04813,72.6384,52.72186,79.16076,17.243296
train,train,2A02K7VTiazsZPJow1JvfW1rcmsCwRcc6udVInDdVfo,train::2A02K7VTiazsZPJow1JvfW1rcmsCwRcc6udVInDdVfo,a5a3301918e98df960e2068c14ca446c,data/raw/bodym/train/mask/a5a3301918e98df960e2068c14ca446c.png,data/raw/bodym/train/mask_left/a5a3301918e98df960e2068c14ca446c.png,female,176.0,71.8,24.92075,50.871555,26.81811,39.30431,96.19219,24.59462,175.4067,102.612755,79.496666,34.898205,64.90708,52.9213,88.24603,15.706718
train,train,T7e25wwki0I_vszINgAJrfkfH2MTO1FLgHf0y3eokg4,train::T7e25wwki0I_vszINgAJrfkfH2MTO1FLgHf0y3eokg4,a5ac3437a18244653daee03c0a82f208,data/raw/bodym/train/mask/a5ac3437a18244653daee03c0a82f208.png,data/raw/bodym/train/mask_left/a5ac3437a18244653daee03c0a82f208.png,male,180.5,90.0,27.874527,51.744244,34.880142,40.985115,110.86354,30.21527,179.86374,109.79615,81.29262,39.91807,69.74236,59.92259,96.68256,17.768192
train,train,flOHDS_DHCemPHEzby_5QJYwe8nU3q3p6fF68BOUyR4,train::flOHDS_DHCemPHEzby_5QJYwe8nU3q3p6fF68BOUyR4,a5b7a7738246ff0ded31ffb5ec6c68ce,data/raw/bodym/train/mask/a5b7a7738246ff0ded31ffb5ec6c68ce.png,data/raw/bodym/train/mask_left/a5b7a7738246ff0ded31ffb5ec6c68ce.png,male,172.6,68.0,25.48244,49.825893,28.126726,37.386147,97.11193,25.219244,174.61113,96.11933,80.116425,34.436176,66.01328,51.70976,87.44106,16.616
train,train,yR175FYo-5EKEoza-5iE6JVKBmUVtYKlk6q_5C1nXrI,train::yR175FYo-5EKEoza-5iE6JVKBmUVtYKlk6q_5C1nXrI,a5c24d2d54a87a17082a295c4a6a621b,data/raw/bodym/train/mask/a5c24d2d54a87a17082a295c4a6a621b.png,data/raw/bodym/train/mask_left/a5c24d2d54a87a17082a295c4a6a621b.png,male,188.0,87.65,26.510416,55.84992,33.65372,34.473312,108.40476,28.88214,186.17604,103.94894,87.162415,38.527054,70.12509,55.474686,87.95727,18.29075
train,train,xKwQ25X_cBlo4v_7JJoYN9jWSY-MyA4C9QMM5xviELs,train::xKwQ25X_cBlo4v_7JJoYN9jWSY-MyA4C9QMM5xviELs,a5cd523d1dac3280c803e4ef18560ca1,data/raw/bodym/train/mask/a5cd523d1dac3280c803e4ef18560ca1.png,data/raw/bodym/train/mask_left/a5cd523d1dac3280c803e4ef18560ca1.png,male,187.0,88.95,24.95911,57.131237,33.23377,38.22562,107.286964,28.210548,187.11443,106.486946,89.44527,37.92688,69.98709,59.75383,95.960686,17.302298
train,train,UueDSYaaKwwE0UEq27l9nzA6p5xEn76jwy0yla549PI,train::UueDSYaaKwwE0UEq27l9nzA6p5xEn76jwy0yla549PI,a5d491e7c7af0d67df205583e293b0a1,data/raw/bodym/train/mask/a5d491e7c7af0d67df205583e293b0a1.png,data/raw/bodym/train/mask_left/a5d491e7c7af0d67df205583e293b0a1.png,male,173.05,127.15,29.283945,49.71087,39.307446,49.76577,130.23146,31.920673,178.04752,122.503654,78.03408,39.301384,71.334145,66.07466,133.44576,19.627106
train,train,vesmBd6hOemqIxjvfj8NGFOgFQK5hcE4IiD-ZtifN3A,train::vesmBd6hOemqIxjvfj8NGFOgFQK5hcE4IiD-ZtifN3A,a5ea149766edbd4ea6359ec65df054e0,data/raw/bodym/train/mask/a5ea149766edbd4ea6359ec65df054e0.png,data/raw/bodym/train/mask_left/a5ea149766edbd4ea6359ec65df054e0.png,male,175.35,83.05,27.106567,50.93768,31.150682,40.28353,104.584114,29.128902,176.29875,105.21073,80.15294,37.56301,68.82196,55.770515,96.53241,18.663609
train,train,fzWAV3k0x3JqWMieJthp9mwOPXafwkry2mpHJZ6pk70,train::fzWAV3k0x3JqWMieJthp9mwOPXafwkry2mpHJZ6pk70,a5f95bed98b2fe9c2a056827f8150679,data/raw/bodym/train/mask/a5f95bed98b2fe9c2a056827f8150679.png,data/raw/bodym/train/mask_left/a5f95bed98b2fe9c2a056827f8150679.png,male,181.5,85.8,24.24176,54.572834,29.605219,36.48987,104.240166,27.04547,184.99689,104.27011,86.14102,39.044056,70.02812,52.545307,102.398285,16.620626
train,train,4OGlvdnKlkPp7rdGBvsR8jUAkKOQ2i9UZ90mbqjIBss,train::4OGlvdnKlkPp7rdGBvsR8jUAkKOQ2i9UZ90mbqjIBss,a5fdb2c4702c452fa4966a55c8caed37,data/raw/bodym/train/mask/a5fdb2c4702c452fa4966a55c8caed37.png,data/raw/bodym/train/mask_left/a5fdb2c4702c452fa4966a55c8caed37.png,male,196.0,85.8,26.047358,58.66445,28.289942,37.970818,107.18971,26.95932,195.40298,104.08236,92.5081,38.236347,73.72488,52.207542,90.93274,16.980171
train,train,4rLp86ErZXEGFqDlzaE7zpMB5EAFQ5C1CA_-OXzfMMg,train::4rLp86ErZXEGFqDlzaE7zpMB5EAFQ5C1CA_-OXzfMMg,a5fe3ae3a7e4982ecba8eb03d8571692,data/raw/bodym/train/mask/a5fe3ae3a7e4982ecba8eb03d8571692.png,data/raw/bodym/train/mask_left/a5fe3ae3a7e4982ecba8eb03d8571692.png,male,170.75,80.1,24.962528,49.37599,32.299484,39.8185,103.93542,26.942413,170.70544,105.20242,76.34102,36.645958,67.554855,53.888454,93.64169,17.353197
train,train,Yh-qLSNf_zUb88HuGuaWR7XwkpX-en5HAzgxqPoC2TM,train::Yh-qLSNf_zUb88HuGuaWR7XwkpX-en5HAzgxqPoC2TM,a60c337065dcc44ba2b36f03089bbfe5,data/raw/bodym/train/mask/a60c337065dcc44ba2b36f03089bbfe5.png,data/raw/bodym/train/mask_left/a60c337065dcc44ba2b36f03089bbfe5.png,male,174.0,88.1,25.534483,49.736294,32.692837,42.22658,105.405754,28.038027,174.14085,108.63035,74.590225,38.663555,71.60097,59.63137,100.10277,17.099966
train,train,Hkq_WsP5mOrOVNRaYJLjlNihpJ00fORUWuN3zSwUm-o,train::Hkq_WsP5mOrOVNRaYJLjlNihpJ00fORUWuN3zSwUm-o,a6333910096165cd42f577ef9b0b931a,data/raw/bodym/train/mask/a6333910096165cd42f577ef9b0b931a.png,data/raw/bodym/train/mask_left/a6333910096165cd42f577ef9b0b931a.png,male,181.5,86.1,26.430658,52.093376,31.59818,37.552044,105.6761,26.957956,181.79965,105.63909,82.61347,36.993782,69.95154,54.870125,94.29375,17.40782
train,train,DsguZcPKClBTPnzsQ2AQz9mHvrN-oDU6y11z-2gcJKM,train::DsguZcPKClBTPnzsQ2AQz9mHvrN-oDU6y11z-2gcJKM,a633b39192042914959c76d98d472665,data/raw/bodym/train/mask/a633b39192042914959c76d98d472665.png,data/raw/bodym/train/mask_left/a633b39192042914959c76d98d472665.png,male,164.1,57.5,23.080542,48.58974,27.92102,34.342472,89.999084,24.392496,166.37431,90.774216,74.837685,36.179394,61.87673,48.24025,73.91352,16.29643
train,train,PW8dOnlNQSNB1pH0OLBgp93-V6uCLs6ks9WS6Vg_2HA,train::PW8dOnlNQSNB1pH0OLBgp93-V6uCLs6ks9WS6Vg_2HA,a63f5f227717981c5ad4d3d301eb8c7c,data/raw/bodym/train/mask/a63f5f227717981c5ad4d3d301eb8c7c.png,data/raw/bodym/train/mask_left/a63f5f227717981c5ad4d3d301eb8c7c.png,male,168.0,81.1,24.605139,48.036522,31.802944,36.634205,105.95969,27.8951,170.7859,110.122375,76.39974,36.23276,67.06097,56.84139,101.368195,16.365948
train,train,1h1YOTgYdWkDBeOowQ-UOSkvmV6JjhMOMvP8xNGMg9k,train::1h1YOTgYdWkDBeOowQ-UOSkvmV6JjhMOMvP8xNGMg9k,a64d27d1ae58474f8c8c7bce6ec5521a,data/raw/bodym/train/mask/a64d27d1ae58474f8c8c7bce6ec5521a.png,data/raw/bodym/train/mask_left/a64d27d1ae58474f8c8c7bce6ec5521a.png,male,173.8,78.2,23.808361,49.97664,33.735573,38.654205,103.03875,28.591728,174.76227,103.567955,75.918144,37.403847,68.81856,55.688545,89.61148,16.839739
train,train,E94UMPZc3-uMfYi-RQKaVTIq9gxZgdqrwYROrJoU2oc,train::E94UMPZc3-uMfYi-RQKaVTIq9gxZgdqrwYROrJoU2oc,a655da76996fb17cb9cf0334574b72a7,data/raw/bodym/train/mask/a655da76996fb17cb9cf0334574b72a7.png,data/raw/bodym/train/mask_left/a655da76996fb17cb9cf0334574b72a7.png,male,181.25,93.55,26.16533,51.13762,36.304893,42.469055,113.22719,32.006046,180.61485,111.25547,82.740845,37.915794,69.445076,58.555603,99.181755,18.231775
train,train,t_z08NlVzfrSwudfkajr6oQ6Ba2O4h6Xy31nB_12220,train::t_z08NlVzfrSwudfkajr6oQ6Ba2O4h6Xy31nB_12220,a65e8222c38073523a30ba24624d76d3,data/raw/bodym/train/mask/a65e8222c38073523a30ba24624d76d3.png,data/raw/bodym/train/mask_left/a65e8222c38073523a30ba24624d76d3.png,male,170.2,63.85,22.747635,49.84697,30.716505,36.990875,89.27679,26.353685,171.85417,93.24428,80.35108,35.66337,63.684555,51.647144,76.69353,16.624813
